title,desc,date,datetime,link,img,media,site,log_date,subject
Britain to host world's first AI safety summit at home of World War II codebreakers,,Aug 24,,news.google.com/./articles/CBMiaWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDgvMjQvYnJpdGFpbi10by1ob3N0LWZpcnN0LWFpLXN1bW1pdC1hdC1ob21lLW9mLXdvcmxkLXdhci1paS1jb2RlYnJlYWtlcnMuaHRtbNIBbWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA4LzI0L2JyaXRhaW4tdG8taG9zdC1maXJzdC1haS1zdW1taXQtYXQtaG9tZS1vZi13b3JsZC13YXItaWktY29kZWJyZWFrZXJzLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,1698015396.856535,supply chain war
Regional Centers Promote Business Development and Stronger ...,,Aug 31,,news.google.com/./articles/CBMicWh0dHBzOi8vc3VzdGFpbmFibGVhZ3JpY3VsdHVyZS5uZXQvYmxvZy9yZWdpb25hbC1jZW50ZXJzLXByb21vdGUtYnVzaW5lc3MtZGV2ZWxvcG1lbnQtYW5kLXN0cm9uZ2VyLXN1cHBseS1jaGFpbnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://sustainableagriculture.net&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",National Sustainable Agriculture Coalition,,1698015396.856535,supply chain war
Supply Chain Finance Global Market Report 2023,,Aug 25,,news.google.com/./articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zdXBwbHktY2hhaW4tZmluYW5jZS1nbG9iYWwtbWFya2V0LTE5NTYwMDg1Ni5odG1s0gFYaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3Mvc3VwcGx5LWNoYWluLWZpbmFuY2UtZ2xvYmFsLW1hcmtldC0xOTU2MDA4NTYuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698015396.856535,supply chain war
The Business Case for Supply Chain Analytics,,Sep 15,,news.google.com/./articles/CBMiTGh0dHBzOi8vZXBzbmV3cy5jb20vMjAyMy8wOS8xNS90aGUtYnVzaW5lc3MtY2FzZS1mb3Itc3VwcGx5LWNoYWluLWFuYWx5dGljcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/uKO0LWDySvDVk4KuNECz4ZdRKFkIY4jcqqUf7t_LpagtWM2fVO2Rk63RL9vqesi1Ty08MJuF=s0-h14-rp,EPS News,,1698015396.856535,supply chain war
Battling the Ukrainian Wheat Crisis: Why the Global Food Supply Is ...,,Sep 6,,news.google.com/./articles/CBMiYGh0dHBzOi8vZWFydGgub3JnL2JhdHRsaW5nLXRoZS11a3JhaW5pYW4td2hlYXQtY3Jpc2lzLXdoeS1nbG9iYWwtZm9vZC1zdXBwbHktaXMtcmlwZS1mb3ItY2hhbmdlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/zKLjiD7tnD-LeHr3fr-boOPxNDQmRtv1NmiAsdCc7ro89ehmKJScTatI6nClHhLMfM8vLMCVKQ=s0-h14-rp,EARTH.ORG,,1698015396.856535,supply chain war
Stephen Hadley: West Needs Clear Strategy to Win Ukraine Peace,,Sep 26,,news.google.com/./articles/CBMiK2h0dHBzOi8vY2VwYS5vcmcvYXJ0aWNsZS93aW5uaW5nLXRoZS1wZWFjZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://cepa.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Center for European Policy Analysis,,1698015396.856535,supply chain war
"China's ""Discourse Power""",,Sep 5,,news.google.com/./articles/CBMiQ2h0dHBzOi8vd3d3Lm9vZGFsb29wLmNvbS9hcmNoaXZlLzIwMjMvMDkvMDUvY2hpbmFzLWRpc2NvdXJzZS1wb3dlci_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.oodaloop.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",OODA Loop,,1698015396.856535,supply chain war
Survey: OEMs are 'confident' in overcoming future supply chain issues,,Sep 6,,news.google.com/./articles/CBMicWh0dHBzOi8vd3d3LnJlcGFpcmVyZHJpdmVubmV3cy5jb20vMjAyMy8wOS8wNi9zdXJ2ZXktb2Vtcy1hcmUtY29uZmlkZW50LWluLW92ZXJjb21pbmctZnV0dXJlLXN1cHBseS1jaGFpbi1pc3N1ZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.repairerdrivennews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Repairer Driven News,,1698015396.856535,supply chain war
Monday Briefing,,Sep 25,,news.google.com/./articles/CBMiTmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDkvMjUvYnJpZWZpbmcvdWtyYWluZS1ob2xseXdvb2Qtc3RyaWtlLWRlYWwuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/tDFSwtr61ZReDD_jw6kEPWegHMSqGEHx-ZS_t-e10We-GfWEPVYkn0uLk_Vn8XQHg8wcnhMWmug=s0-h14-rp,The New York Times,,1698015396.856535,supply chain war
Building a High Quality US-Mexico Pharmaceutical Supply Chain,,Sep 20,,news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3LndpbHNvbmNlbnRlci5vcmcvZXZlbnQvYnVpbGRpbmctaGlnaC1xdWFsaXR5LXVzLW1leGljby1waGFybWFjZXV0aWNhbC1zdXBwbHktY2hhaW7SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/3O6KlhguBeC3OAhuGtXeWaUJpFwsSmx0zFgGkXV5z-t1OBLB1fmtrhG7Fpk47wSo86T098CeLg=s0-h14-rp,Wilson Center,,1698015396.856535,supply chain war
Ukrainian lawmaker says GOP debate comments on reducing military aid ‘concerning and upsetting’,,Aug 24,,news.google.com/./articles/CBMiaGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDgvMjQvdWtyYWluaWFuLWxhd21ha2VyLWdvcC1jb21tZW50cy1vbi1yZWR1Y2luZy1taWxpdGFyeS1haWQtY29uY2VybmluZy5odG1s0gFsaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDgvMjQvdWtyYWluaWFuLWxhd21ha2VyLWdvcC1jb21tZW50cy1vbi1yZWR1Y2luZy1taWxpdGFyeS1haWQtY29uY2VybmluZy5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,1698015396.856535,supply chain war
Managing Logistics in Contested Areas Is Key to Military Success,,Sep 1,,news.google.com/./articles/CBMigwFodHRwczovL3d3dy5kZWZlbnNlLmdvdi9OZXdzL05ld3MtU3Rvcmllcy9BcnRpY2xlL0FydGljbGUvMzUxMzkzNi9tYW5hZ2luZy1sb2dpc3RpY3MtaW4tY29udGVzdGVkLWFyZWFzLWlzLWtleS10by1taWxpdGFyeS1zdWNjZXNzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.defense.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Department of Defense,,1698015396.856535,supply chain war
State of play: Artificial intelligence in the supply chain,,Sep 12,,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3LmF4aW9zLmNvbS9wcm8vcmV0YWlsLWRlYWxzLzIwMjMvMDkvMTIvc3RhdGUtb2YtcGxheS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1pbi10aGUtc3VwcGx5LWNoYWlu0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/l85lUZ33FMIg2XGtWUFSQsRjWkxTQE_JPUVzDezzc7JDHPJO0PZgRCyNWe67UZZCQaNx6K97=s0-h14-rp,Axios,,1698015396.856535,supply chain war
A perspective on the great reallocation of global supply chains,,Sep 28,,news.google.com/./articles/CBMiUmh0dHBzOi8vY2Vwci5vcmcvdm94ZXUvY29sdW1ucy9wZXJzcGVjdGl2ZS1ncmVhdC1yZWFsbG9jYXRpb24tZ2xvYmFsLXN1cHBseS1jaGFpbnPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://cepr.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CEPR,,1698015396.856535,supply chain war
Martin becomes senior exec for supply chain management,,Aug 30,,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3LnRoZXJlZHN0b25lcm9ja2V0LmNvbS9taWxpdGFyeV9zY2VuZS9hcnRpY2xlXzYyYTJjZjJhLTQ2ZTMtMTFlZS04MDRjLTdmZTZlZWFiN2I2OC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.theredstonerocket.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Theredstonerocket,,1698015396.856535,supply chain war
Supply chain issues remain,,Aug 30,,news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3LmlnZC5jb20vYXJ0aWNsZXMvYXJ0aWNsZS12aWV3ZXIvdC9zdXBwbHktY2hhaW4taXNzdWVzLXJlbWFpbi9pLzMxMjIw0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.igd.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",IGD,,1698015396.856535,supply chain war
Investors Want U.K. Companies to Do More to Prevent Slavery in ...,,Aug 29,,news.google.com/./articles/CBMiiQFodHRwczovL3d3dy5zdXBwbHljaGFpbmJyYWluLmNvbS9hcnRpY2xlcy8zODAwMC1pbnZlc3RvcnMtY2FsbGluZy1vbi11ay1jb21wYW5pZXMtdG8taW5jcmVhc2UtZWZmb3J0cy10by1wcmV2ZW50LXNsYXZlcnktaW4tc3VwcGx5LWNoYWluc9IBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.supplychainbrain.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",SupplyChainBrain,,1698015396.856535,supply chain war
State officials discuss supply chain solutions at Jessup's McLane distribution center,,Aug 28,,news.google.com/./articles/CBMie2h0dHBzOi8vZm94NTYuY29tL25ld3MvbG9jYWwvc3RhdGUtYW5kLWxvY2FsLW9mZmljaWFscy1kaXNjdXNzLXN1cHBseS1jaGFpbi1zb2x1dGlvbnMtYXQtamVzc3Vwcy1tY2xhbmUtZGlzdHJpYnV0aW9uLWNlbnRlctIBf2h0dHBzOi8vZm94NTYuY29tL2FtcC9uZXdzL2xvY2FsL3N0YXRlLWFuZC1sb2NhbC1vZmZpY2lhbHMtZGlzY3Vzcy1zdXBwbHktY2hhaW4tc29sdXRpb25zLWF0LWplc3N1cHMtbWNsYW5lLWRpc3RyaWJ1dGlvbi1jZW50ZXI?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/2zZsz1I_9S3YFGX4_RESUwuzCryfe18_6O4CpDNSQ3OMMoIw5TIjWv9gSFu52oyfxnB3omUfTJub1nIf19jNtozZinnygMVjpl1Cm9VMKypK3iIQ8sUadTQpGaMKDOYM9Q49oETsWlS2bpq7xfg9-xzyCj0ZVaj0xqHRaZhSt_4qtfRNhpeXcJwbsQ=s0-h14-rp,fox56.com,,1698015396.856535,supply chain war
Opinion: Decoding PM Modi's Remarks On China And Supply Chain ...,,Aug 28,,news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3Lm5kdHYuY29tL29waW5pb24vZGVjb2RpbmctcG0tbW9kaXMtcmVtYXJrcy1vbi1jaGluYS1hbmQtc3VwcGx5LWNoYWluLXdvcnJpZXMtNDMzNjg1N9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/tdxgqIuMCdYXjnxBEi-22G1al2_n0slQR4vppoxUyB3fupq2sPqxL3okZNKW_QWJrymCWx6k_g=s0-h14-rp,NDTV,,1698015396.856535,supply chain war
Three XPO Leaders Receive 2023 Women in Supply Chain Award,,Sep 18,,news.google.com/./articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy90aHJlZS14cG8tbGVhZGVycy1yZWNlaXZlLTIwMjMtMTIzMDAwOTk0Lmh0bWzSAVRodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy90aHJlZS14cG8tbGVhZGVycy1yZWNlaXZlLTIwMjMtMTIzMDAwOTk0Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698015396.856535,supply chain war
From just-in-time to just-in-case: Global sourcing and firm inventory ...,,Sep 1,,news.google.com/./articles/CBMiZGh0dHBzOi8vY2Vwci5vcmcvdm94ZXUvY29sdW1ucy9qdXN0LXRpbWUtanVzdC1jYXNlLWdsb2JhbC1zb3VyY2luZy1hbmQtZmlybS1pbnZlbnRvcnktYWZ0ZXItcGFuZGVtaWPSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://cepr.org&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CEPR,,1698015396.856535,supply chain war
Mexico's Microchip Advantage: The Right Way to Shift the ...,,Aug 28,,news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LmZvcmVpZ25hZmZhaXJzLmNvbS9tZXhpY28vbWV4aWNvcy1taWNyb2NoaXAtYWR2YW50YWdlLXNlbWljb25kdWN0b3ItY2hpbmHSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/OwzmMTvA8eOySSOvGkPbee4tdLdJ2JOoOzqe3KDdURyNxqMlIX-1kDCg1BZdNQkBS-N1UjkuiQ=s0-h14-rp,Foreign Affairs Magazine,,1698015396.856535,supply chain war
Supply Chains: From Out of Sight To Front and Center on the Board ...,,Sep 20,,news.google.com/./articles/CBMic2h0dHBzOi8vY29ycGdvdi5sYXcuaGFydmFyZC5lZHUvMjAyMy8wOS8yMC9zdXBwbHktY2hhaW5zLWZyb20tb3V0LW9mLXNpZ2h0LXRvLWZyb250LWFuZC1jZW50ZXItb24tdGhlLWJvYXJkLWFnZW5kYS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://corpgov.law.harvard.edu&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Harvard Law School Forum on Corporate Governance,,1698015396.856535,supply chain war
China State Media Declares Huawei Phone a Victory in U.S. Tech War,,Sep 5,,news.google.com/./articles/CBMicGh0dHBzOi8vd3d3LnN1cHBseWNoYWluYnJhaW4uY29tL2FydGljbGVzLzM4MDM0LWNoaW5hLXN0YXRlLW1lZGlhLWRlY2xhcmVzLWh1YXdlaS1waG9uZS1hLXZpY3RvcnktaW4tdXMtdGVjaC13YXLSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.supplychainbrain.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",SupplyChainBrain,,1698015396.856535,supply chain war
News in numbers: The human & economic cost of the Ukraine war,,Sep 26,,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3Lndpb25ld3MuY29tL2J1c2luZXNzLWVjb25vbXkvbmV3cy1pbi1udW1iZXJzLXRoZS1odW1hbi1lY29ub21pYy1jb3N0LW9mLXRoZS11a3JhaW5lLXdhci02Mzk3MzHSAW5odHRwczovL3d3dy53aW9uZXdzLmNvbS9idXNpbmVzcy1lY29ub215L25ld3MtaW4tbnVtYmVycy10aGUtaHVtYW4tZWNvbm9taWMtY29zdC1vZi10aGUtdWtyYWluZS13YXItNjM5NzMxL2FtcA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/yFd1juutjB8_oBbXmlpCl9L9isljVpD_lc4WA-AVmGvoOMGwWZU5ebKc8fy-alZ6xf5PvQ-NG7E=s0-h14-rp,WION,,1698015396.856535,supply chain war
"Japan, Canada to develop North American EV battery supply chains",,Sep 14,,news.google.com/./articles/CBMib2h0dHBzOi8vYXNpYS5uaWtrZWkuY29tL1Nwb3RsaWdodC9TdXBwbHktQ2hhaW4vSmFwYW4tQ2FuYWRhLXRvLWRldmVsb3AtTm9ydGgtQW1lcmljYW4tRVYtYmF0dGVyeS1zdXBwbHktY2hhaW5zMtIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/iSV8NnY3b7ZoSGn8KgM9zouOqDBT4Hd4jslHZZeDI_i5FmxiHXtMcVPhrdhGELgQUZCSYAzu=s0-h14-rp,Nikkei Asia,,1698015396.856535,supply chain war
UK designates Wagner Group as terrorists; Russian lawmakers propose banning WhatsApp,,Sep 15,,news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMTUvbGl2ZS11cGRhdGVzLWxhdGVzdC1uZXdzLW9uLXJ1c3NpYS1hbmQtdGhlLXdhci1pbi11a3JhaW5lLmh0bWzSAWJodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wOS8xNS9saXZlLXVwZGF0ZXMtbGF0ZXN0LW5ld3Mtb24tcnVzc2lhLWFuZC10aGUtd2FyLWluLXVrcmFpbmUuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,1698015396.856535,supply chain war
"With Wide-Ranging New Sanctions, Treasury Targets Russian ...",,Sep 14,,news.google.com/./articles/CBMiNGh0dHBzOi8vaG9tZS50cmVhc3VyeS5nb3YvbmV3cy9wcmVzcy1yZWxlYXNlcy9qeTE3MzHSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://home.treasury.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Treasury,,1698015396.856535,supply chain war
"Canada, Japan agree to work more closely on battery supply chains",,Sep 21,,news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LmN0dm5ld3MuY2EvYnVzaW5lc3MvY2FuYWRhLWphcGFuLWFncmVlLXRvLXdvcmstbW9yZS1jbG9zZWx5LW9uLWJhdHRlcnktc3VwcGx5LWNoYWlucy0xLjY1NzE1NznSAUZodHRwczovL2JldGEuY3R2bmV3cy5jYS9uYXRpb25hbC9idXNpbmVzcy8yMDIzLzkvMjEvMV82NTcxNTc5LmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/hu2GYN2-PH8P_psn6coQd59XQo9ukJCdW-s_1n9qIL8cyL9Jq3fgWvRQI3TTlkYSfNSz6aRq=s0-h14-rp,CTV News,,1698015396.856535,supply chain war
"US-China trade war threatens to add to Apple’s Mac, iPhone, and other prices",,Aug 28,,news.google.com/./articles/CBMibmh0dHBzOi8vbWFjZGFpbHluZXdzLmNvbS8yMDIzLzA4LzI4L3VzLWNoaW5hLXRyYWRlLXdhci10aHJlYXRlbnMtdG8tYWRkLXRvLWFwcGxlcy1tYWMtaXBob25lLWFuZC1vdGhlci1wcmljZXMv0gFyaHR0cHM6Ly9tYWNkYWlseW5ld3MuY29tLzIwMjMvMDgvMjgvdXMtY2hpbmEtdHJhZGUtd2FyLXRocmVhdGVucy10by1hZGQtdG8tYXBwbGVzLW1hYy1pcGhvbmUtYW5kLW90aGVyLXByaWNlcy9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kbWqTR42yN765yYhZeooNSKYX23Zt6Zh6K3KqwFEylGNRNmKUrJtU3ddP9cP5KTQUj2l15Jsqyk=s0-h14-rp,MacDailyNews,,1698015396.856535,supply chain war
EU Chips Act comes into force to ensure supply chain resilience,,Sep 21,,news.google.com/./articles/CBMicmh0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMzcwNzI3MC9ldS1jaGlwcy1hY3QtY29tZXMtaW50by1mb3JjZS10by1lbnN1cmUtc3VwcGx5LWNoYWluLXJlc2lsaWVuY2UuaHRtbNIBdmh0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMzcwNzI3MC9ldS1jaGlwcy1hY3QtY29tZXMtaW50by1mb3JjZS10by1lbnN1cmUtc3VwcGx5LWNoYWluLXJlc2lsaWVuY2UuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/Xrg8FFpXTwJrUxj22BzftuyQ3Es1vKbo22fmdKP5_FCOL-D5pbd-NggOn5-Wrg1vjqTKU-PzSBN_qGmlelg0J-t7x8aUvOYMbC9obS4zcjvMRVR4CB2MjDsKI4E_TSv5MEQrvQ_GM_1BZ9Uj93h95ccehetI4kttP-Pm3oy3C88yNx9UMkd9YIFwTupx=s0-h14-rp,Computerworld,,1698015396.856535,supply chain war
Supply chains may be moving out of China but not really decoupling,,Sep 19,,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vdHJhZGUtc3VwcGx5LWNoYWlucy1jaGluYS1zZXBhcmF0aW5nLXNvdXRoZWFzdC1hc2lhLW9mZi1zaG9yaW5nLWRlY291cGxlLTIwMjMtOdIBc2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vdHJhZGUtc3VwcGx5LWNoYWlucy1jaGluYS1zZXBhcmF0aW5nLXNvdXRoZWFzdC1hc2lhLW9mZi1zaG9yaW5nLWRlY291cGxlLTIwMjMtOT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/dnezbGzIKlcPlhGR0kXx4osDChPmyqnlhHZ9F4lLCbboxfA3E7MpxJbynvVsItCX4_yggXdZ=s0-h14-rp,Business Insider,,1698015396.856535,supply chain war
Department of Defense Enters an Agreement to Strengthen the U.S. ...,,Sep 12,,news.google.com/./articles/CBMijgFodHRwczovL3d3dy5kZWZlbnNlLmdvdi9OZXdzL1JlbGVhc2VzL1JlbGVhc2UvQXJ0aWNsZS8zNTIyNjUyL2RlcGFydG1lbnQtb2YtZGVmZW5zZS1lbnRlcnMtYW4tYWdyZWVtZW50LXRvLXN0cmVuZ3RoZW4tdGhlLXVzLXN1cHBseS1jaGFpbi1mb3Iv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.defense.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Department of Defense,,1698015396.856535,supply chain war
Supply Chain Fluctuations to Continue into Q4,,Aug 25,,news.google.com/./articles/CBMiggFodHRwczovL3d3dy5zZGNleGVjLmNvbS9zdXN0YWluYWJpbGl0eS9jYXJib24tZm9vdHByaW50L25ld3MvMjI4NzEyNjkvdGhlLXNtYXJ0LWN1YmUtc3VwcGx5LWNoYWluLWZsdWN0dWF0aW9ucy10by1jb250aW51ZS1pbnRvLXE00gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.sdcexec.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Supply and Demand Chain Executive,,1698015396.856535,supply chain war
Biden says global warming topping 1.5 degrees in the next 10 to 20 years is scarier than nuclear war,,Sep 11,,news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMTEvYmlkZW4tZ2xvYmFsLXdhcm1pbmctZXZlbi1tb3JlLWZyaWdodGVuaW5nLXRoYW4tbnVjbGVhci13YXIuaHRtbNIBZGh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA5LzExL2JpZGVuLWdsb2JhbC13YXJtaW5nLWV2ZW4tbW9yZS1mcmlnaHRlbmluZy10aGFuLW51Y2xlYXItd2FyLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/UEQEAUAyUNeb8PjnoA90xCxg3IIQc2RWP_EJNe4ljoowvxl8nR62HAdD_NTXlOFzSv1HEHfC=s0-h14-rp,CNBC,,1698015396.856535,supply chain war
Supply Chain Solutions expands logistics reach in Mexico,,Sep 14,,news.google.com/./articles/CBMif2h0dHBzOi8vd3d3LmNyYWluc2dyYW5kcmFwaWRzLmNvbS9uZXdzL3RyYW5zcG9ydGF0aW9uL3N1cHBseS1jaGFpbi1maXJtLWFkZHMtbG9naXN0aWNzLXN0cmVuZ3RoLWluLW1leGljby13aXRoLTh0aC1hY3F1aXNpdGlvbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.crainsgrandrapids.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Crain's Grand Rapids Business,,1698015396.856535,supply chain war
Can AMD escape the US-China chip war?,,Aug 25,,news.google.com/./articles/CBMiXGh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzA4L3dpbGwtYW1kLWZpbmQtYS10YWl3YW4tYWx0ZXJuYXRpdmVzLWFzLXVzLWNoaW5hLWNoaXAtd2FyLXNpbW1lcnMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://techhq.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",TechHQ,,1698015396.856535,supply chain war
Supply Chain Integration: A Competitive Advantage for the Mid-Market,,Sep 15,,news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnN1cHBseWNoYWluYnJhaW4uY29tL2FydGljbGVzLzM4MDY5LXN1cHBseS1jaGFpbi1pbnRlZ3JhdGlvbi1hLWNvbXBldGl0aXZlLWFkdmFudGFnZS1mb3ItdGhlLW1pZC1tYXJrZXTSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.supplychainbrain.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",SupplyChainBrain,,1698015396.856535,supply chain war
