title,desc,date,datetime,link,img,media,site,log_date,subject
CISOs now have the ability to see risks and vulnerabilities at both ...,,4 days ago,2023-10-18 20:24:15.963624,news.google.com/./articles/CBMixwFodHRwczovL3d3dy5jcm4uaW4vbmV3cy9jaXNvcy1ub3ctaGF2ZS10aGUtYWJpbGl0eS10by1zZWUtcmlza3MtYW5kLXZ1bG5lcmFiaWxpdGllcy1hdC1ib3RoLXRoZS1zaXRlLWxldmVsLWFuZC10aGUtZW50ZXJwcmlzZS1sZXZlbC10by1pbXByb3ZlLXRoZS1zZWN1cml0eS1vZi10aGVpci1vcGVyYXRpb25hbC10ZWNobm9sb2d5LW90LXN5c3RlbXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.crn.in&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CRN.in,,1698017053.772119,infrastructure-vulnerabilities
Mind the Gap: Bridging The Challenges In Cybersecurity Infrastructure,,4 days ago,2023-10-18 20:24:15.962622,news.google.com/./articles/CBMiamh0dHBzOi8vbWl0ZWNobmV3cy5jb20vZ3Vlc3QtY29sdW1ucy9taW5kLXRoZS1nYXAtYnJpZGdpbmctdGhlLWNoYWxsZW5nZXMtaW4tY3liZXJzZWN1cml0eS1pbmZyYXN0cnVjdHVyZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://mitechnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",mitechnews.com,,1698017053.772119,infrastructure-vulnerabilities
Tenable Selected by Chubu Electric Power Grid to Support Stable Power Delivery,,5 days ago,2023-10-17 20:24:15.975623,news.google.com/./articles/CBMiU2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy90ZW5hYmxlLXNlbGVjdGVkLWNodWJ1LWVsZWN0cmljLXBvd2VyLTIxMDAwMDIwMi5odG1s0gFbaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvdGVuYWJsZS1zZWxlY3RlZC1jaHVidS1lbGVjdHJpYy1wb3dlci0yMTAwMDAyMDIuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698017053.772119,infrastructure-vulnerabilities
Chilean government warns of Black Basta ransomware attacks after ...,,5 days ago,2023-10-17 20:24:15.974625,news.google.com/./articles/CBMiTmh0dHBzOi8vdGhlcmVjb3JkLm1lZGlhL2NoaWxlLWJsYWNrLWJhc3RhLXJhbnNvbXdhcmUtYXR0YWNrLWN1c3RvbXMtZGVwYXJ0bWVudNIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kviyyTbQQfx0n86zUiceIcZZUtdMH7aEuYSUVKeF7yV06uhbTDPU6z8JZrosWXBZ5Tagq4YOIA=s0-h14-rp,The Record from Recorded Future News,,1698017053.772119,infrastructure-vulnerabilities
Fortress Information Security Selected to Partner with CISA's Joint ...,,5 days ago,2023-10-17 20:24:15.973622,news.google.com/./articles/CBMilgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2ZvcnRyZXNzLWluZm9ybWF0aW9uLXNlY3VyaXR5LXNlbGVjdGVkLXRvLXBhcnRuZXItd2l0aC1jaXNhcy1qb2ludC1jeWJlci1kZWZlbnNlLWNvbGxhYm9yYXRpdmUtMzAxOTU4NDU3Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/kd4boDIAMrfLacAtxrTqjqFkNwWWXvjlUXvGopbygXrEd8tqNFDDupdS_U-aXg9Cs2UvIR2O_g=s0-h14-rp,PR Newswire,,1698017053.772119,infrastructure-vulnerabilities
3 Cybersecurity Stocks to Buy Amid Rising Vulnerabilities,,5 days ago,2023-10-17 20:24:15.972624,news.google.com/./articles/CBMiXGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8xMC8zLWN5YmVyc2VjdXJpdHktc3RvY2tzLXRvLWJ1eS1hbWlkLXJpc2luZy12dWxuZXJhYmlsaXRpZXMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/-r7BS8A3KZm5o4thF_AyGdlGY4GFzBrOwLFC8HZ2S3bE7tCbuS5qa1uwNoM_QVEhWKyIxpfmeCA=s0-h14-rp,InvestorPlace,,1698017053.772119,infrastructure-vulnerabilities
Powering ahead securely: Why EV charging stations need better protection,,5 days ago,2023-10-17 20:24:15.972624,news.google.com/./articles/CBMiiAFodHRwczovL3d3dy5zbWFydC1lbmVyZ3kuY29tL2luZHVzdHJ5LXNlY3RvcnMvZWxlY3RyaWMtdmVoaWNsZXMvcG93ZXJpbmctYWhlYWQtc2VjdXJlbHktd2h5LWV2LWNoYXJnaW5nLXN0YXRpb25zLW5lZWQtYmV0dGVyLXByb3RlY3Rpb24v0gGIAWh0dHBzOi8vd3d3LnNtYXJ0LWVuZXJneS5jb20vaW5kdXN0cnktc2VjdG9ycy9lbGVjdHJpYy12ZWhpY2xlcy9wb3dlcmluZy1haGVhZC1zZWN1cmVseS13aHktZXYtY2hhcmdpbmctc3RhdGlvbnMtbmVlZC1iZXR0ZXItcHJvdGVjdGlvbi8?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/cv3R2oCRgtepYwy7hQlwR46XcEIlHtTJXwJm2kG0Kp08sYh9Btf1NmrZ7IKWyH-1F80WRTdK5w=s0-h14-rp,Smart Energy International,,1698017053.772119,infrastructure-vulnerabilities
U.S. Department of Homeland Security Recognizes 266 Employees ...,,5 days ago,2023-10-17 20:24:15.970624,news.google.com/./articles/CBMidmh0dHBzOi8vd3d3LmRocy5nb3YvbmV3cy8yMDIzLzEwLzE3L3VzLWRlcGFydG1lbnQtaG9tZWxhbmQtc2VjdXJpdHktcmVjb2duaXplcy0yNjYtZW1wbG95ZWVzLWF3YXJkLWNlcmVtb255LXdhc2hpbmd0b27SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.dhs.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Homeland Security,,1698017053.772119,infrastructure-vulnerabilities
Rockwell Automation FactoryTalk Linx,,5 days ago,2023-10-17 20:24:15.969621,news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3LmNpc2EuZ292L25ld3MtZXZlbnRzL2ljcy1hZHZpc29yaWVzL2ljc2EtMjMtMjkwLTAy0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cisa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CISA,,1698017053.772119,infrastructure-vulnerabilities
Schneider Electric EcoStruxure Power Monitoring Expert and Power ...,,5 days ago,2023-10-17 20:24:15.969621,news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3LmNpc2EuZ292L25ld3MtZXZlbnRzL2ljcy1hZHZpc29yaWVzL2ljc2EtMjMtMjkwLTAx0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cisa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CISA,,1698017053.772119,infrastructure-vulnerabilities
Round-Up: Proscriptive ICTS Supply Chain Regulation as a Means ...,,5 days ago,2023-10-17 20:24:15.967622,news.google.com/./articles/CBMinQFodHRwczovL3d3dy5tYXllcmJyb3duLmNvbS9lbi9wZXJzcGVjdGl2ZXMtZXZlbnRzL3B1YmxpY2F0aW9ucy8yMDIzLzEwL3JvdW5kLXVwLXByb3NjcmlwdGl2ZS1pY3RzLXN1cHBseS1jaGFpbi1yZWd1bGF0aW9uLWFzLWEtbWVhbnMtb2YtYWRkcmVzc2luZy1jeWJlci1yaXNr0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.mayerbrown.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Mayer Brown,,1698017053.772119,infrastructure-vulnerabilities
Pathways To Disaster Resilient Infrastructure,,5 days ago,2023-10-17 20:24:15.966622,news.google.com/./articles/CBMifGh0dHBzOi8vaW5mcmEuZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL3VyYmFuLWluZnJhc3RydWN0dXJlL3BhdGh3YXlzLXRvLWRpc2FzdGVyLXJlc2lsaWVudC1pbmZyYXN0cnVjdHVyZS8xMDQ0OTg5MTbSAYABaHR0cHM6Ly9pbmZyYS5lY29ub21pY3RpbWVzLmluZGlhdGltZXMuY29tL2FtcC9uZXdzL3VyYmFuLWluZnJhc3RydWN0dXJlL3BhdGh3YXlzLXRvLWRpc2FzdGVyLXJlc2lsaWVudC1pbmZyYXN0cnVjdHVyZS8xMDQ0OTg5MTY?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/cV_COI1VXM6a-O-8kA-tcGS20m-GzpWQ6yjMwTYdCADW1E8z72lIGs-PQsGihQKlVTBA0TzmR1Y=s0-h14-rp,ETInfra.com,,1698017053.772119,infrastructure-vulnerabilities
How Data Center Optimization Helps Agencies Address Security ...,,5 days ago,2023-10-17 20:24:15.966622,news.google.com/./articles/CBMicmh0dHBzOi8vc3RhdGV0ZWNobWFnYXppbmUuY29tL2FydGljbGUvMjAyMy8xMC9ob3ctZGF0YS1jZW50ZXItb3B0aW1pemF0aW9uLWhlbHBzLWFnZW5jaWVzLWFkZHJlc3Mtc2VjdXJpdHktdGhyZWF0c9IBdmh0dHBzOi8vc3RhdGV0ZWNobWFnYXppbmUuY29tL2FydGljbGUvMjAyMy8xMC9ob3ctZGF0YS1jZW50ZXItb3B0aW1pemF0aW9uLWhlbHBzLWFnZW5jaWVzLWFkZHJlc3Mtc2VjdXJpdHktdGhyZWF0cz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/1wSTj-kfw3egwhAOa1ITbnC_1L25NQvidu4N8t9z3TAkhmaxrpA5saUErUNav2kskGXgo_U6AQ=s0-h14-rp,StateTech Magazine,,1698017053.772119,infrastructure-vulnerabilities
US cyber security chief calls for international efforts to tackle tech ...,,5 days ago,2023-10-17 20:24:15.965621,news.google.com/./articles/CBMiiQFodHRwczovL3d3dy5zdHJhaXRzdGltZXMuY29tL3NpbmdhcG9yZS9taXRpZ2F0aW5nLW9ubGluZS1zY2Ftcy1yZXF1aXJlcy1jb3VudHJpZXMtdG8tYWRkcmVzcy10ZWNoLXZ1bG5lcmFiaWxpdGllcy11cy1jeWJlci1zZWN1cml0eS1jaGllZtIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.straitstimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",The Straits Times,,1698017053.772119,infrastructure-vulnerabilities
"Tesla Secures Title Sponsorship for Pwn2Own Automotive, Event ...",,5 days ago,2023-10-17 20:24:15.965621,news.google.com/./articles/CBMi0gFodHRwczovL3d3dy5qb3BsaW5nbG9iZS5jb20vcmVnaW9uL25hdGlvbmFsX2J1c2luZXNzL3Rlc2xhLXNlY3VyZXMtdGl0bGUtc3BvbnNvcnNoaXAtZm9yLXB3bjJvd24tYXV0b21vdGl2ZS1ldmVudC1jby1ob3N0ZWQtYnktdmljb25lLXRvLXVuY292ZXItdnVsbmVyYWJpbGl0aWVzL2FydGljbGVfOTA1ZTQyYmQtY2Y3NS01YTRjLTk2NzAtMmZhYjJjMDYwN2Y2Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.joplinglobe.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Joplin Globe,,1698017053.772119,infrastructure-vulnerabilities
Space industry group turns up volume on satellite vulnerabilities,,5 days ago,2023-10-17 20:24:15.962622,news.google.com/./articles/CBMiWGh0dHBzOi8vc3BhY2VuZXdzLmNvbS9zcGFjZS1pbmR1c3RyeS1ncm91cC10dXJucy11cC12b2x1bWUtb24tc2F0ZWxsaXRlLXZ1bG5lcmFiaWxpdGllcy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://spacenews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",SpaceNews,,1698017053.772119,infrastructure-vulnerabilities
Securing Industrial Control Systems Against Cyberattacks: A Four ...,,5 days ago,2023-10-17 20:24:15.962622,news.google.com/./articles/CBMia2h0dHBzOi8vd3d3Lm5ld3N3ZWVrLmNvbS9zZWN1cmluZy1pbmR1c3RyaWFsLWNvbnRyb2wtc3lzdGVtcy1hZ2FpbnN0LWN5YmVyYXR0YWNrcy1mb3VyLXN0ZXAtcHJvY2Vzcy0xODM1MTEw0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/eLLZm4U3hIKCd3_vry68fnVBy2-w_9ykOTPTNkXghoQbO96GNDa755h0Y1BVIQGjE-bkVovxqk8=s0-h14-rp,Newsweek,,1698017053.772119,infrastructure-vulnerabilities
Improved Cybersecurity Logging Gives Agencies Better Network ...,,5 days ago,2023-10-17 20:24:15.961042,news.google.com/./articles/CBMic2h0dHBzOi8vZmVkdGVjaG1hZ2F6aW5lLmNvbS9hcnRpY2xlLzIwMjMvMTAvaW1wcm92ZWQtY3liZXJzZWN1cml0eS1sb2dnaW5nLWdpdmVzLWFnZW5jaWVzLWJldHRlci1uZXR3b3JrLXZpc2liaWxpdHnSAXdodHRwczovL2ZlZHRlY2htYWdhemluZS5jb20vYXJ0aWNsZS8yMDIzLzEwL2ltcHJvdmVkLWN5YmVyc2VjdXJpdHktbG9nZ2luZy1naXZlcy1hZ2VuY2llcy1iZXR0ZXItbmV0d29yay12aXNpYmlsaXR5P2FtcA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://fedtechmagazine.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",FedTech Magazine,,1698017053.772119,infrastructure-vulnerabilities
BackBox Integrates Network Vulnerability Management with ...,,5 days ago,2023-10-17 20:24:15.959953,news.google.com/./articles/CBMijAFodHRwczovL3d3dy5kYnRhLmNvbS9FZGl0b3JpYWwvTmV3cy1GbGFzaGVzL0JhY2tCb3gtSW50ZWdyYXRlcy1OZXR3b3JrLVZ1bG5lcmFiaWxpdHktTWFuYWdlbWVudC13aXRoLU5ldHdvcmstQXV0b21hdGlvbi1QbGF0Zm9ybS0xNjEwMTUuYXNweNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.dbta.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Database Trends and Applications,,1698017053.772119,infrastructure-vulnerabilities
Thales Webinar Sheds Light on the Rising Threat to Operational ...,,6 days ago,2023-10-16 20:24:15.973622,news.google.com/./articles/CBMieGh0dHBzOi8vd3d3LnRoYWxlc2dyb3VwLmNvbS9lbi9jb3VudHJpZXMtZXVyb3BlL3VuaXRlZC1raW5nZG9tL25ld3MvdGhhbGVzLXdlYmluYXItc2hlZHMtbGlnaHQtcmlzaW5nLXRocmVhdC1vcGVyYXRpb25hbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.thalesgroup.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Thales,,1698017053.772119,infrastructure-vulnerabilities
3 reasons swift action is needed to prepare for a quantum cyberattack,,6 days ago,2023-10-16 20:24:15.972624,news.google.com/./articles/CBMieGh0dHBzOi8vZmVkZXJhbG5ld3NuZXR3b3JrLmNvbS9jb21tZW50YXJ5LzIwMjMvMTAvMy1yZWFzb25zLXN3aWZ0LWFjdGlvbi1pcy1uZWVkZWQtdG8tcHJlcGFyZS1mb3ItYS1xdWFudHVtLWN5YmVyYXR0YWNrL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/DaQCpaooQBNIoJBjjJpK7ty9DllQI07gAUbujRMSOTF-w6YbCYsnPwajrKfQ43wryHIL_TuLDA=s0-h14-rp,Federal News Network,,1698017053.772119,infrastructure-vulnerabilities
Addressing Ransomware in Critical Information Infrastructure: Ten ...,,6 days ago,2023-10-16 20:24:15.970624,news.google.com/./articles/CBMiemh0dHBzOi8vY29tbXVuaXR5Lm5hc3Njb20uaW4vY29tbXVuaXRpZXMvdGhyZWF0LWludGVsbGlnZW5jZS9hZGRyZXNzaW5nLXJhbnNvbXdhcmUtY3JpdGljYWwtaW5mb3JtYXRpb24taW5mcmFzdHJ1Y3R1cmUtdGVu0gEA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://community.nasscom.in&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",NASSCOM Community,,1698017053.772119,infrastructure-vulnerabilities
Meet Wolfi: the Linux Distro Designed to Shrink Your Supply Chain,,6 days ago,2023-10-16 20:24:15.970624,news.google.com/./articles/CBMiWGh0dHBzOi8vdGhlbmV3c3RhY2suaW8vbWVldC13b2xmaS10aGUtbGludXgtZGlzdHJvLWRlc2lnbmVkLXRvLXNocmluay15b3VyLXN1cHBseS1jaGFpbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/W5kSnuCJbsApHHVmM-5yRWq5ROZyNLIGhHreXkvhRZqybaxNUJcP5PyXoSwMN7Ej4I658pB1jA=s0-h14-rp,The New Stack,,1698017053.772119,infrastructure-vulnerabilities
Public Cloud Security: Everything You Need to Know,,6 days ago,2023-10-16 20:24:15.969621,news.google.com/./articles/CBMiPGh0dHBzOi8vd3d3LmVzZWN1cml0eXBsYW5ldC5jb20vY2xvdWQvcHVibGljLWNsb3VkLXNlY3VyaXR5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/5_hSDGOQTrRz65BiWOx6thaqdnsoDL0CCyhfyupgqVcwHmi7btvMBKNB5wXRpy8_yhTWZWSNtw=s0-h14-rp,eSecurity Planet,,1698017053.772119,infrastructure-vulnerabilities
American Public University System Again Designated as a National Center of Academic Excellence in Cyber Defense (CAE-CD),,6 days ago,2023-10-16 20:24:15.968623,news.google.com/./articles/CBMiVWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWVyaWNhbi1wdWJsaWMtdW5pdmVyc2l0eS1zeXN0ZW0tYWdhaW4tMTIzMzAwNDIyLmh0bWzSAV1odHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9hbWVyaWNhbi1wdWJsaWMtdW5pdmVyc2l0eS1zeXN0ZW0tYWdhaW4tMTIzMzAwNDIyLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/L57n4HUzUS8lNXBPYNGQScsyxaqqx42Nym3-tUk8NzkTvMsa95NhzEqC8KMqVPFpAFpCuPFdlA=s0-h14-rp,Yahoo Finance,,1698017053.772119,infrastructure-vulnerabilities
Managed Security Services Provider (MSSP) Market News: 16 ...,,6 days ago,2023-10-16 20:24:15.966622,news.google.com/./articles/CBMiYmh0dHBzOi8vd3d3Lm1zc3BhbGVydC5jb20vbmV3cy9tYW5hZ2VkLXNlY3VyaXR5LXNlcnZpY2VzLXByb3ZpZGVyLW1zc3AtbWFya2V0LW5ld3MtMTYtb2N0b2Jlci0yMDIz0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/hGuBFTLxPcoHqhCIehOF_JYy8A66w3PUCiqegDy72KdAtFR4UdPV8p0A85VFwGvdzaEfPx1qFw=s0-h14-rp,MSSP Alert,,1698017053.772119,infrastructure-vulnerabilities
Why it’s vital to take a holistic approach to cybersecurity trends,,6 days ago,2023-10-16 20:24:15.965621,news.google.com/./articles/CBMiX2h0dHBzOi8vaXRicmllZi5jb20uYXUvc3Rvcnkvd2h5LWl0LXMtdml0YWwtdG8tdGFrZS1hLWhvbGlzdGljLWFwcHJvYWNoLXRvLWN5YmVyc2VjdXJpdHktdHJlbmRz0gFjaHR0cHM6Ly9pdGJyaWVmLmNvbS5hdS9hbXAvc3Rvcnkvd2h5LWl0LXMtdml0YWwtdG8tdGFrZS1hLWhvbGlzdGljLWFwcHJvYWNoLXRvLWN5YmVyc2VjdXJpdHktdHJlbmRz?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/rr6QuUpGMumYRPSjnLfPEr6ggr2Pq8NHgFwgIAYPwken1A1ACL9v5nqu5xZ6hi4f5VYKy8QBJeFPMpFDFj_3RRyuV2a06z2c_yxEXvur36Y-LkXPSnDAN-WNrVWZ00W2lDlKerIlqQaqUqgYJBGMWAY10sfxeaiHvxC_fvrOH3OgoteNujH7RdbRxLJd=s0-h14-rp,IT Brief Australia,,1698017053.772119,infrastructure-vulnerabilities
Capitalizing on New Funding Options for Critical Infrastructure in Texas,,6 days ago,2023-10-16 20:24:15.964623,news.google.com/./articles/CBMiYmh0dHBzOi8vYmxvZy5idXJuc21jZC5jb20vY2FwaXRhbGl6aW5nLW9uLW5ldy1mdW5kaW5nLW9wdGlvbnMtZm9yLWNyaXRpY2FsLWluZnJhc3RydWN0dXJlLWluLXRleGFz0gFuaHR0cHM6Ly9ibG9nLmJ1cm5zbWNkLmNvbS9jYXBpdGFsaXppbmctb24tbmV3LWZ1bmRpbmctb3B0aW9ucy1mb3ItY3JpdGljYWwtaW5mcmFzdHJ1Y3R1cmUtaW4tdGV4YXM_aHNfYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/proxy/O-8JflX7_fncgUD-mvH84t7iASZ-agguzMJkh1_wIOWOyv5e7KV__fqRfGYHXcrBEt6V2NBC6zxuho6-TuLdRSLPoxGWlpfoD597ww_Z9qZriGFOSJj6fswq7234DvaKBo3sPHKRM-C-79KOG_t0TzVQijSa3AGXT98ySa0b5LXXRgCsNiLFBHMqfg=s0-h14-rp,blog.burnsmcd.com,,1698017053.772119,infrastructure-vulnerabilities
The Never-Ending Battle: Routine Patching vs. Operational Stability,,6 days ago,2023-10-16 20:24:15.963624,news.google.com/./articles/CBMibWh0dHBzOi8vd3d3LmNwb21hZ2F6aW5lLmNvbS9jeWJlci1zZWN1cml0eS90aGUtbmV2ZXItZW5kaW5nLWJhdHRsZS1yb3V0aW5lLXBhdGNoaW5nLXZzLW9wZXJhdGlvbmFsLXN0YWJpbGl0eS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/dfzdonQZ_uW6W_sjO72zfqmWM6XwS-GWYZP_cG-b1w5L5xBnccxv8xwdgfrrwmRyMh66CV9Fjw=s0-h14-rp,CPO Magazine,,1698017053.772119,infrastructure-vulnerabilities
Threat Actors Exploit Atlassian Confluence CVE-2023-22515 for ...,,6 days ago,2023-10-16 20:24:15.963624,news.google.com/./articles/CBMiQ2h0dHBzOi8vd3d3LmNpc2EuZ292L25ld3MtZXZlbnRzL2N5YmVyc2VjdXJpdHktYWR2aXNvcmllcy9hYTIzLTI4OWHSAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cisa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CISA,,1698017053.772119,infrastructure-vulnerabilities
"CISA, U.S. and International Partners Announce Updated Secure by ...",,6 days ago,2023-10-16 20:24:15.962622,news.google.com/./articles/CBMifmh0dHBzOi8vd3d3LmNpc2EuZ292L25ld3MtZXZlbnRzL25ld3MvY2lzYS11cy1hbmQtaW50ZXJuYXRpb25hbC1wYXJ0bmVycy1hbm5vdW5jZS11cGRhdGVkLXNlY3VyZS1kZXNpZ24tcHJpbmNpcGxlcy1qb2ludC1ndWlkZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cisa.gov&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",CISA,,1698017053.772119,infrastructure-vulnerabilities
TorchServe Potentially Exposed to Remote Code Execution,,6 days ago,2023-10-16 20:24:15.961583,news.google.com/./articles/CBMiQGh0dHBzOi8vd3d3LmluZm9xLmNvbS9uZXdzLzIwMjMvMTAvdG9yY2hlc2VydmUtcmVtb3RlLWV4ZWN1dGlvbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.infoq.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",InfoQ.com,,1698017053.772119,infrastructure-vulnerabilities
"FBI, CISA warn critical infrastructure organizations about ...",,6 days ago,2023-10-16 20:24:15.961583,news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LnNjbWFnYXppbmUuY29tL25ld3MvZmJpLWNpc2Etd2Fybi1jcml0aWNhbC1pbmZyYXN0cnVjdHVyZS1vcmdhbml6YXRpb25zLWFib3V0LWF2b3Nsb2NrZXItcmFuc29td2FyZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/wEsnbGsG7ruIkV4sDgAHy5oZEuGd40pS8ySzUBRy5TD6J712aA02YupyDm_SlMQPJVRx9x4FDw=s0-h14-rp,SC Media,,1698017053.772119,infrastructure-vulnerabilities
How to keep your IoT devices secure,,6 days ago,2023-10-16 20:24:15.961583,news.google.com/./articles/CBMiQWh0dHBzOi8vd3d3LnRlY2hyYWRhci5jb20vcHJvL2hvdy10by1rZWVwLXlvdXItaW90LWRldmljZXMtc2VjdXJl0gEA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/IIjR1y2awNZX3Nv5M6rXXW9Gu_0DiZpASMOT_gI9zdHKOcnXWduYtdOR-SDsAXmnhb1N3cxr=s0-h14-rp,TechRadar,,1698017053.772119,infrastructure-vulnerabilities
Understanding Multidimensional Vulnerabilities: Impact on People ...,,7 days ago,2023-10-15 20:24:15.973622,news.google.com/./articles/CBMibWh0dHBzOi8vcmVsaWVmd2ViLmludC9yZXBvcnQvc3JpLWxhbmthL3VuZGVyc3RhbmRpbmctbXVsdGlkaW1lbnNpb25hbC12dWxuZXJhYmlsaXRpZXMtaW1wYWN0LXBlb3BsZS1zcmktbGFua2HSAQA?hl=en-US&gl=US&ceid=US%3Aen,https://lh3.googleusercontent.com/jaJdM8nW3-5-wqVikZqfyeyFFK4eWLXkw-T2tzK46k3owgbrRuFWSIksahjqm3icN6IdnI7zVw=s0-h14-rp,ReliefWeb,,1698017053.772119,infrastructure-vulnerabilities
Crowdsourced Security Future of Market Research Emerging Trends ...,,7 days ago,2023-10-15 20:24:15.971623,news.google.com/./articles/CBMiLWh0dHBzOi8vd3d3LnRhaXdhbm5ld3MuY29tLnR3L2VuL25ld3MvNTAyMTAxNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,"https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.taiwannews.com.tw&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL",Taiwan News,,1698017053.772119,infrastructure-vulnerabilities
